5.30E-06,1
6.00E-07,2
8.00E-07,3
8.10E-06,4
2.00E-06,5
3.15E-05,6
1.90E-06,7
5.50E-06,8
6.50E-06,9
1.20E-06,10
1.10E-06,11
8.50E-06,12
6.70E-06,13
5.10E-06,14
1.30E-06,15
6.90E-06,16
1.20E-06,17
2.90E-06,18
7.10E-06,19
3.40E-06,20
1.04E-05,21
4.00E-06,22
4.90E-06,23
1.48E-05,24
5.40E-06,25
6.60E-06,26
9.80E-06,27
8.40E-06,28
6.10E-06,29
3.00E-06,30
1.09E-05,31
6.30E-06,32
8.30E-06,33
6.60E-06,34
4.80E-06,35
8.30E-06,36
1.03E-05,37
1.00E-05,38
1.45E-05,39
9.20E-06,40
7.20E-06,41
5.60E-06,42
8.60E-06,43
2.13E-05,44
1.82E-05,45
3.16E-05,46
2.47E-05,47
1.28E-05,48
1.11E-05,49
1.38E-05,50
1.68E-05,51
5.70E-06,52
1.98E-05,53
1.33E-05,54
1.94E-05,55
1.14E-05,56
1.21E-05,57
1.29E-05,58
1.82E-05,59
1.02E-05,60
1.40E-05,61
1.22E-05,62
1.37E-05,63
2.33E-05,64
3.56E-05,65
3.46E-05,66
2.91E-05,67
2.06E-05,68
2.68E-05,69
1.75E-05,70
3.30E-05,71
2.59E-05,72
3.65E-05,73
2.42E-05,74
3.44E-05,75
2.21E-05,76
2.59E-05,77
2.75E-05,78
2.26E-05,79
1.07E-05,80
2.67E-05,81
1.94E-05,82
8.30E-06,83
2.70E-05,84
2.57E-05,85
3.58E-05,86
2.87E-05,87
2.36E-05,88
5.94E-05,89
1.21E-05,90
1.92E-05,91
1.76E-05,92
2.67E-05,93
1.77E-05,94
3.26E-05,95
5.28E-05,96
4.29E-05,97
2.86E-05,98
2.70E-05,99
3.23E-05,100
2.72E-05,101
2.52E-05,102
1.97E-05,103
2.17E-05,104
2.12E-05,105
2.29E-05,106
1.40E-05,107
2.12E-05,108
4.16E-05,109
1.99E-05,110
1.81E-05,111
4.88E-05,112
1.44E-05,113
3.87E-05,114
2.20E-05,115
3.11E-05,116
2.13E-05,117
3.16E-05,118
4.10E-05,119
2.30E-05,120
1.73E-05,121
1.90E-05,122
1.10E-05,123
7.30E-06,124
1.81E-05,125
2.51E-05,126
5.27E-05,127
3.21E-05,128
3.77E-05,129
4.70E-05,130
1.93E-05,131
2.05E-05,132
1.95E-05,133
1.43E-05,134
2.16E-05,135
7.12E-05,136
3.61E-05,137
1.69E-05,138
1.90E-05,139
2.13E-05,140
3.16E-05,141
3.54E-05,142
2.71E-05,143
3.53E-05,144
2.67E-05,145
2.85E-05,146
2.17E-05,147
3.35E-05,148
3.46E-05,149
2.70E-05,150
2.64E-05,151
4.36E-05,152
4.26E-05,153
4.38E-05,154
3.34E-05,155
3.26E-05,156
3.71E-05,157
1.71E-05,158
4.40E-05,159
2.62E-05,160
5.79E-05,161
3.69E-05,162
3.40E-05,163
3.15E-05,164
3.76E-05,165
5.62E-05,166
2.76E-05,167
3.64E-05,168
5.41E-05,169
4.66E-05,170
2.85E-05,171
3.56E-05,172
2.48E-05,173
4.96E-05,174
3.09E-05,175
4.62E-05,176
5.08E-05,177
2.74E-05,178
3.33E-05,179
4.48E-05,180
1.58E-05,181
5.34E-05,182
3.76E-05,183
4.60E-05,184
3.92E-05,185
5.67E-05,186
3.04E-05,187
4.80E-05,188
2.90E-05,189
8.95E-05,190
3.30E-05,191
4.53E-05,192
5.05E-05,193
4.34E-05,194
4.56E-05,195
2.97E-05,196
2.44E-05,197
7.25E-05,198
5.70E-05,199
4.37E-05,200
7.05E-05,201
8.06E-05,202
4.19E-05,203
5.31E-05,204
4.47E-05,205
3.34E-05,206
3.33E-05,207
3.69E-05,208
0.0001095,209
6.98E-05,210
4.01E-05,211
3.34E-05,212
5.02E-05,213
5.10E-05,214
3.93E-05,215
4.43E-05,216
2.77E-05,217
3.23E-05,218
5.52E-05,219
0.0001001,220
6.35E-05,221
4.96E-05,222
5.33E-05,223
6.15E-05,224
9.00E-05,225
4.33E-05,226
6.56E-05,227
8.81E-05,228
8.42E-05,229
4.15E-05,230
2.76E-05,231
5.43E-05,232
6.99E-05,233
3.60E-05,234
3.82E-05,235
3.38E-05,236
4.12E-05,237
2.25E-05,238
0.0001319,239
3.21E-05,240
3.75E-05,241
6.13E-05,242
4.22E-05,243
9.61E-05,244
2.86E-05,245
3.54E-05,246
2.26E-05,247
