 1,0.0008
2,0.0005
3,0.0004
4,0.0006
5,0.0007
6,0.0007
7,0.0006
8,0.0011
9,0.0338
10,0.0014
11,0.0006
12,0.0043
13,0.0008
14,0.0017
15,0.0019
16,0.003
17,0.0006
18,0.0009
19,0.0009
20,0.0033
21,0.0047
22,0.0019
23,0.0035
24,0.0022
25,0.0012
26,0.0015
27,0.005
28,0.0029
29,0.0056
30,0.0054
31,0.0023
32,0.0053
33,0.0022
34,0.0055
35,0.0096
36,0.0172
37,0.0101
38,0.0162
39,0.0015
40,0.0039
41,0.0043
42,0.0044
43,0.0058
44,0.0018
45,0.0027
46,0.0071
47,0.0039
48,0.0035
49,0.006
50,0.0081
51,0.0043
52,0.0067
53,0.0065
54,0.0262
55,0.0086
56,0.0111
57,0.003
58,0.0048
59,0.0075
60,0.0058
61,0.0087
62,0.0044
63,0.0084
64,0.0058
65,0.0067
66,0.0047
67,0.0056
68,0.0109
69,0.0096
70,0.0072
71,0.0078
72,0.0122
73,0.0052
74,0.0063
75,0.0076
76,0.0066
77,0.011
78,0.009
79,0.0038
80,0.003
81,0.0097
82,0.0201
83,0.0083
84,0.0032
85,0.0127
86,0.0036
87,0.0094
88,0.0072
89,0.008
90,0.008
91,0.0129
92,0.0127
93,0.0377
94,0.015
95,0.0224
96,0.0124
97,0.0075
98,0.0167
99,0.0062
100,0.0146
101,0.0287
102,0.0185
103,0.018
104,0.0198
105,0.0088
106,0.0129
107,0.0288
108,0.0185
109,0.0234
110,0.0032
111,0.0209
112,0.0185
113,0.0246
114,0.0089
115,0.0162
116,0.0124
117,0.0201
118,0.0113
119,0.0132
120,0.0088
121,0.0103
122,0.0137
123,0.0201
124,0.0081
125,0.0172
126,0.019
127,0.0335
128,0.0179
129,0.0188
130,0.0042
131,0.0182
132,0.0174
133,0.0221
134,0.0182
135,0.0164
136,0.0178
137,0.0128
138,0.0158
139,0.0179
140,0.007
141,0.0304
142,0.0189
143,0.008
144,0.0065
145,0.0138
146,0.0152
147,0.0111
148,0.0121
149,0.0184
150,0.0084
151,0.0175
152,0.014
153,0.0205
154,0.0224
155,0.0191
156,0.0241
157,0.0315
158,0.0207
159,0.0168
160,0.0223
161,0.015
162,0.0191
163,0.0173
164,0.0124
165,0.015
166,0.0301
167,0.012
168,0.0251
169,0.0234
170,0.0177
171,0.0159
172,0.0375
173,0.0428
174,0.0103
175,0.0194
176,0.0162
177,0.0264
178,0.0151
179,0.0236
180,0.0294
181,0.0293
182,0.0297
183,0.0167
184,0.0171
185,0.0288
186,0.0256
187,0.0129
188,0.0343
189,0.029
190,0.0322
191,0.0663
192,0.0126
193,0.0109
194,0.0436
195,0.0462
196,0.0124
197,0.028
198,0.0229
199,0.0229
200,0.0204
201,0.0139
202,0.0193
203,0.0292
204,0.0349
205,0.0287
206,0.022
207,0.01
208,0.0279
209,0.0258
210,0.0571
211,0.0139
212,0.0327
213,0.0196
214,0.0395
215,0.0151
216,0.0231
217,0.0779
218,0.025
219,0.0238
220,0.0256
221,0.013
222,0.013
223,0.0193
224,0.0226
225,0.0272
226,0.0299
227,0.0248
228,0.0225
229,0.0295
230,0.0297
231,0.0362
232,0.0292
233,0.0276
234,0.0274
235,0.018
236,0.0401
237,0.043
238,0.037
239,0.0525
240,0.0259
241,0.0497
242,0.0306
243,0.0387
244,0.0188
245,0.023
246,0.0542
247,0.028
248,0.0492
249,0.0142
250,0.0192
251,0.0228
252,0.0455
253,0.0212
254,0.0233
255,0.0491
256,0.0506
257,0.0342
258,0.0394
259,0.0463
260,0.079
261,0.0391
262,0.0481
263,0.0327
264,0.0346
265,0.0386
266,0.0263
267,0.0284
268,0.0204
269,0.0289
270,0.0406
271,0.0288
272,0.0313
273,0.0223
274,0.0279
275,0.0219
276,0.0223
277,0.0292
278,0.0315
279,0.0458
280,0.0256
281,0.0259
282,0.0229
283,0.0228
284,0.0304
285,0.0397
286,0.0297
287,0.0221
288,0.0542
289,0.029
290,0.0692
291,0.0513
292,0.0249
293,0.0286
294,0.0315
295,0.0333
296,0.0276
297,0.0252
298,0.0221
299,0.0789
300,0.0774
301,0.0328
302,0.0269
303,0.0208
304,0.0163
305,0.0364
306,0.04
307,0.0393
308,0.0251
309,0.0246
310,0.0417
311,0.0234
312,0.04
313,0.0329
314,0.016
315,0.0438
316,0.0285
317,0.0615
318,0.0416
319,0.0405
320,0.0506
321,0.0197
322,0.0488
323,0.032
324,0.0632
325,0.0469
326,0.0415
327,0.0563
328,0.0568
329,0.0194
330,0.0487
331,0.028
332,0.0308
333,0.0795
334,0.0322
335,0.0349
336,0.0405
337,0.0487
338,0.032
339,0.0331
340,0.0676
341,0.0182
342,0.044
343,0.0649
344,0.0321
345,0.0322
346,0.0274
347,0.0301
348,0.0405
349,0.039
350,0.0231
351,0.049
352,0.0582
353,0.0703
354,0.0364
355,0.0472
356,0.0214
357,0.0235
358,0.0381
359,0.0375
360,0.0523
361,0.0508
362,0.0793
363,0.0439
364,0.0288
365,0.0272
366,0.0402
367,0.0283
368,0.0566
369,0.0462
370,0.1229
371,0.037
372,0.0606
373,0.0237
374,0.0404
375,0.0453
376,0.0392
377,0.054
378,0.0448
379,0.0473
380,0.0781
381,0.0516
382,0.0472
383,0.0362
384,0.0285
385,0.0583
386,0.0441
387,0.0643
388,0.0487
389,0.0364
390,0.0339
391,0.043
392,0.022
393,0.0384
394,0.0507
395,0.042
396,0.046
397,0.0495
398,0.0657
399,0.0688
400,0.0534
401,0.032
402,0.097
403,0.0727
404,0.0521
405,0.0789
406,0.0422
407,0.048
408,0.0585
409,0.0544
410,0.0555
411,0.0559
412,0.0443
413,0.0434
414,0.0325
415,0.0699
416,0.0483
417,0.0418
418,0.0317
419,0.0488
420,0.0557
421,0.0522
422,0.0633
423,0.0442
424,0.0555
425,0.0606
426,0.0568
427,0.0708
428,0.0729
429,0.0538
430,0.0367
431,0.0679
432,0.0613
433,0.058
434,0.0587
435,0.0364
436,0.042
437,0.0671
438,0.0505
439,0.0506
440,0.0447
441,0.0617
442,0.059
443,0.0464
444,0.0572
445,0.041
446,0.0893
447,0.0271
448,0.0837
449,0.0338
450,0.0561
451,0.0563
452,0.0866
453,0.0498
454,0.0574
455,0.0503
456,0.0693
457,0.0535
458,0.0689
459,0.0469
460,0.0555
461,0.0599
462,0.0468
463,0.0389
464,0.0709
465,0.0758
466,0.0873
467,0.089
468,0.0535
469,0.0745
470,0.0626
471,0.0914
472,0.0581
473,0.0731
474,0.0598
475,0.0416
476,0.0373
477,0.0496
478,0.0616
479,0.1214
480,0.1302
481,0.0823
482,0.0976
483,0.0996
484,0.1023
485,0.1017
486,0.0604
487,0.0523
488,0.096
489,0.0559
490,0.0489
491,0.0582
492,0.0534
493,0.0476
494,0.0353
495,0.092
496,0.051
497,0.084
498,0.0598
499,0.0684
500,0.0499
501,0.0543
502,0.0572
503,0.0526
504,0.065
505,0.0556
506,0.0675
507,0.0543
508,0.0775
509,0.0672
510,0.0497
511,0.0742
512,0.0477
513,0.0505
514,0.0622
515,0.0573
516,0.0586
517,0.0666
518,0.0643
519,0.0592
520,0.0768
521,0.0666
522,0.0953
523,0.0444
524,0.1442
525,0.0786
526,0.061
527,0.0719
528,0.046
529,0.0596
530,0.0554
531,0.0873
532,0.0941
533,0.07
534,0.0907
535,0.0652
536,0.0483
537,0.0744
538,0.0736
539,0.0763
540,0.0878
541,0.0696
542,0.0583
543,0.0463
544,0.0604
545,0.0527
546,0.0864
547,0.0816
548,0.0861
549,0.0747
550,0.0628
551,0.0785
552,0.0781
553,0.07
554,0.0876
555,0.0805
556,0.0681
557,0.0699
558,0.0524
559,0.083
560,0.1088
561,0.0532
562,0.1617
563,0.0714
564,0.0659
565,0.0426
566,0.0745
567,0.0673
568,0.0848
569,0.0949
570,0.0577
571,0.0707
572,0.0677
573,0.0905
574,0.0489
575,0.0719
576,0.0951
577,0.0644
578,0.0633
579,0.0725
580,0.0704
581,0.0867
582,0.0851
583,0.0981
584,0.0731
585,0.0776
586,0.0677
587,0.0871
588,0.0681
589,0.06
590,0.0672
591,0.0888
592,0.0706
593,0.0608
594,0.0816
595,0.0741
596,0.0513
597,0.0664
598,0.0743
599,0.0795
600,0.0602
601,0.0596
602,0.1191
603,0.0636
604,0.0814
605,0.0709
606,0.1219
607,0.0828
608,0.075
609,0.0934
610,0.0886
611,0.1119
612,0.0924
613,0.1583
614,0.0932
615,0.1235
616,0.0828
617,0.0493
618,0.1105
619,0.1141
620,0.0728
621,0.0832
622,0.0671
623,0.1056
624,0.0914
625,0.078
626,0.0784
627,0.0867
628,0.0626
629,0.0732
630,0.0676
631,0.0669
632,0.0671
633,0.0904
634,0.0936
635,0.0632
636,0.1065
637,0.0694
638,0.0766
639,0.0766
640,0.0679
641,0.0823
642,0.0789
643,0.0954
644,0.0756
645,0.1145
646,0.048
647,0.0763
648,0.1174
649,0.0967
650,0.1204
