1,0.0007
2,0.0159
3,0.0004
4,0.0005
5,0.0007
6,0.0008
7,0.0008
8,0.002
9,0.0084
10,0.0063
11,0.0019
12,0.0036
13,0.0021
14,0.0061
15,0.0027
16,0.0022
17,0.0017
18,0.0048
19,0.0055
20,0.0034
21,0.0068
22,0.002
23,0.0075
24,0.0087
25,0.001
26,0.0039
27,0.0046
28,0.0114
29,0.0044
30,0.0019
31,0.005
32,0.0023
33,0.0103
34,0.0131
35,0.0132
36,0.0131
37,0.0122
38,0.0093
39,0.0154
40,0.0091
41,0.0037
42,0.0104
43,0.004
44,0.0064
45,0.0088
46,0.0068
47,0.0078
48,0.0042
49,0.012
50,0.0071
51,0.0101
52,0.0057
53,0.0035
54,0.0124
55,0.0104
56,0.0121
57,0.0063
58,0.0062
59,0.0056
60,0.0137
61,0.0109
62,0.0069
63,0.0086
64,0.007
65,0.0045
66,0.0079
67,0.0063
68,0.0091
69,0.01
70,0.0058
71,0.0088
72,0.0066
73,0.0112
74,0.0063
75,0.0047
76,0.0142
77,0.0152
78,0.0102
79,0.0051
80,0.001
81,0.0052
82,0.0065
83,0.0152
84,0.0095
85,0.0063
86,0.0075
87,0.014
88,0.0179
89,0.0125
90,0.0048
91,0.0154
92,0.0114
93,0.016
94,0.0118
95,0.0193
96,0.0104
97,0.0099
98,0.0086
99,0.0098
100,0.0076
101,0.0072
102,0.0114
103,0.0215
104,0.0059
105,0.0068
106,0.0123
107,0.0152
108,0.0151
109,0.0174
110,0.0196
111,0.0145
112,0.0099
113,0.0109
114,0.0157
115,0.0158
116,0.0045
117,0.012
118,0.0076
119,0.0079
120,0.0107
121,0.0093
122,0.007
123,0.0071
124,0.0195
125,0.0119
126,0.014
127,0.0143
128,0.0273
