0.0051,1
0.001,2
0.001,3
0.0107,4
0.0029,5
0.0354,6
0.0089,7
0.0043,8
0.0034,9
0.0072,10
0.0077,11
0.0047,12
0.0084,13
0.0053,14
0.0049,15
0.0072,16
0.006,17
0.0063,18
0.0189,19
0.0127,20
0.0153,21
0.0129,22
0.0139,23
0.0149,24
0.0112,25
0.0206,26
0.013,27
0.0153,28
0.0125,29
0.013,30
0.0108,31
0.0111,32
0.0047,33
0.0047,34
0.013,35
0.0121,36
0.0191,37
0.0242,38
0.0327,39
0.0221,40
0.0085,41
0.0149,42
0.0235,43
0.017,44
0.0224,45
0.0198,46
0.0148,47
0.0066,48
0.0281,49
0.0196,50
0.0131,51
0.0185,52
0.0139,53
0.0266,54
0.009,55
0.0175,56
0.0081,57
0.0181,58
0.015,59
0.0063,60
0.0232,61
0.0134,62
0.018,63
0.0345,64
0.0131,65
0.0119,66
0.0181,67
0.0184,68
0.0178,69
0.028,70
0.0142,71
0.0157,72
0.0183,73
0.0225,74
0.035,75
0.0185,76
0.0176,77
0.0303,78
0.0241,79
0.0163,80
0.0374,81
0.0224,82
0.0081,83
0.0216,84
0.0154,85
0.0275,86
0.0184,87
0.026,88
0.0168,89
0.0171,90
0.0157,91
0.0229,92
0.0332,93
0.0156,94
0.0255,95
0.0265,96
0.0184,97
0.011,98
0.0169,99
0.0398,100
0.0369,101
0.0179,102
0.0315,103
0.0116,104
0.024,105
0.056,106
0.0261,107
0.0221,108
0.0154,109
0.0135,110
0.0285,111
0.0161,112
0.0092,113
0.0175,114
0.0168,115
0.0486,116
0.0183,117
0.0333,118
0.0376,119
0.0355,120
0.0221,121
0.0157,122
0.0071,123
0.015,124
0.0391,125
0.0207,126
0.0382,127
0.021,128
0.0228,129
0.0299,130
0.0349,131
0.0188,132
0.02,133
0.0457,134
0.0317,135
0.0307,136
0.0319,137
0.043,138
0.019,139
0.0219,140
0.0456,141
0.0174,142
0.0228,143
0.0461,144
0.0507,145
0.0396,146
0.0322,147
0.0273,148
0.0301,149
0.0507,150
0.0196,151
0.0305,152
0.0553,153
0.0408,154
0.0427,155
0.1355,156
0.0386,157
0.134,158
0.056,159
0.0363,160
0.0244,161
0.0536,162
0.0649,163
0.0522,164
0.0415,165
0.0442,166
0.0338,167
0.0369,168
0.0305,169
0.0213,170
0.0207,171
0.0245,172
0.0304,173
0.0441,174
0.0413,175
0.0275,176
0.0279,177
0.0456,178
0.024,179
0.0417,180
0.0223,181
0.0214,182
0.0392,183
0.0539,184
0.061,185
0.0522,186
0.0453,187
0.0507,188
0.0428,189
0.0404,190
0.0668,191
0.0508,192
0.044,193
0.0352,194
0.0302,195
0.159,196
0.0663,197
0.0649,198
0.0436,199
0.0243,200
0.0375,201
0.0643,202
0.0369,203
0.0215,204
0.1062,205
0.118,206
0.0811,207
0.0369,208
0.0668,209
0.0405,210
0.062,211
0.0732,212
0.0664,213
0.0468,214
0.0625,215
0.0756,216
0.0444,217
0.0331,218
0.0554,219
0.0608,220
0.028,221
0.0581,222
0.057,223
0.0365,224
0.0413,225
0.0522,226
0.0568,227
0.0455,228
0.0956,229
0.0634,230
0.0252,231
0.032,232
0.0409,233
0.0619,234
0.0574,235
0.0487,236
0.1894,237
0.0368,238
0.0531,239
0.0489,240
0.0648,241
0.0563,242
0.0514,243
0.0561,244
0.0583,245
0.067,246
0.083,247
0.0925,248
0.0501,249
0.0353,250
0.093,251
0.059,252
0.0439,253
0.0141,254
0.0419,255
0.0538,256
0.0998,257
0.0361,258
0.0438,259
